MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_20,tone_count_20,goldstein_20,event_count_30,tone_count_30,goldstein_30,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190
201002,2.449416666666667,12.0,99.13208704744106,2.0,6.43105446118192,-0.8,5.0,32.169847905099786,2.0,9.0,51.16374061480322,27.0,4.0,30.452500981072873,16.0,17.0,91.81864856661093,68.0,16.0,168.46803632038458,16.0,26,143.31498458037416,49.399999999999984,30.0,189.96038936674333,83.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.963609898107721,6.8,0.0,0.0,0.0,1.0,7.476635514018691,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.94552529182879,5.0,2.0,12.09677419354838,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.26315789473684,-2.0,0.0,0.0,0.0,4.0,19.69572368421052,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.44086021505376,-5.0,1.0,7.476635514018691,-10.0
201003,2.4458333333333337,2.0,11.320754716981142,0.0,0.0,0.0,1.0,10.855263157894699,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.804340713272982,3.0,2,11.320754716981142,3.8,2.0,11.320754716981142,5.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,61.61317654838911,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.25925925925926,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.545454545454549,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.172839506172839,-10.0,0.0,0.0,0.0
201004,2.4422500000000005,54.0,265.18486249330005,7.0,46.96702357322137,-2.8,17.0,87.49543372078821,6.8000000000000025,14.0,86.67681082888132,42.0,24.0,86.76287810586882,96.0,29.0,132.94697903803032,116.0,55.0,167.8131559982374,55.0,76,332.2485507309878,144.4000000000002,73.0,314.0596579575196,204.40000000000015,42.0,204.65805102002545,294.0,1.0,2.93255131964809,3.5,19.0,108.80660691508638,64.59999999999998,7.0,56.59548253773996,56.0,8.0,45.987697828727065,48.0,2.0,11.96262146625963,14.0,5.0,26.071017215397863,37.0,4.0,15.36003932170068,20.0,36.0,185.91467920888945,252.0,1.0,4.28571428571429,-2.0,15.0,91.48404333812219,-75.0,7.0,53.53746473512108,-14.0,18.0,98.66174615474979,-36.0,22.0,117.86869557579456,-44.0,1.0,6.267029972752041,-4.0,17.0,101.80682951772741,-74.8,94.0,448.9127478779002,-470.0,16.0,77.47459541537626,-160.0
201005,2.4386666666666668,1.0,4.41558441558442,0.0,0.0,0.0,1.0,2.44360902255639,0.4,7.0,60.818860642671325,21.0,0.0,0.0,0.0,1.0,7.397622192866581,4.0,0.0,0.0,0.0,19,79.3866950101538,36.09999999999999,19.0,79.38669501015376,53.19999999999998,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46.01623875085328,23.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.273343009192071,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.6436781609195,14.0,0.0,0.0,0.0,3.0,19.18870478071619,-15.0,1.0,8.02919708029197,-2.0,0.0,0.0,0.0,9.0,31.28697379237969,-18.0,0.0,0.0,0.0,1.0,5.27131782945736,-4.4,1.0,4.41558441558442,-5.0,0.0,0.0,0.0
201006,2.435083333333333,5.0,24.85438176467654,3.0,16.82606228674783,-1.2000000000000002,0.0,0.0,0.0,2.0,7.68604651162791,6.0,0.0,0.0,0.0,3.0,10.5,12.0,8.0,31.114942528735643,8.0,6,17.950950645664264,11.4,11.0,39.565157954480426,30.800000000000004,6.0,21.0,42.0,0.0,0.0,0.0,1.0,6.402439024390239,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.2381523695261,-4.0,4.0,20.13645171948813,-20.0,1.0,2.5706940874036004,-2.0,1.0,2.5706940874036004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.087248322147648,-13.2,5.0,24.056292488807827,-25.0,2.0,10.783442634510967,-20.0
201007,2.4315,17.0,116.94783988136076,12.0,63.78349214939095,-4.800000000000002,2.0,10.32863849765258,0.8,11.0,55.19621639997585,33.0,2.0,13.11999015446346,8.0,7.0,34.50569826408754,28.0,27.0,167.2605131694806,27.0,6,38.79641729954579,11.4,6.0,38.79641729954579,16.8,9.0,35.68922235639898,63.0,2.0,16.3265306122449,7.0,5.0,56.624459407194,17.0,0.0,0.0,0.0,1.0,5.86666666666667,6.0,3.0,16.639072847682122,21.0,1.0,5.54635761589404,7.4,1.0,5.54635761589404,5.0,3.0,16.639072847682122,21.0,0.0,0.0,0.0,1.0,6.49350649350649,-5.0,1.0,7.99086757990868,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.700485159817358,-12.0,1.0,5.54635761589404,-4.4,5.0,26.220757954654022,-25.0,3.0,20.24142876561121,-30.0
201008,2.427916666666667,16.0,112.36740757157258,8.0,59.414763749793494,-3.2,0.0,0.0,0.0,40.0,325.6812803849622,120.0,9.0,65.2311435936838,36.0,41.0,250.24544999956225,164.0,29.0,153.70684922561884,29.0,39,264.79255487466537,74.1,29.0,209.17628978780232,81.19999999999995,49.0,286.71640745725944,343.0,14.0,103.05852027939468,49.0,19.0,151.77156376053952,64.59999999999998,18.0,118.46980611925129,144.0,6.0,44.528702530839176,36.0,5.0,37.63453424212917,35.0,2.0,12.80362681937485,14.8,0.0,0.0,0.0,5.0,33.360565528387305,35.0,12.0,143.93984213083775,-24.0,2.0,15.976331360946741,-10.0,2.0,14.70588235294118,-4.0,3.0,16.315789473684212,-6.0,7.0,32.63471003470323,-14.0,9.0,48.76429303424211,-36.0,1.0,4.83870967741935,-4.4,9.0,48.330172392239675,-45.0,5.0,27.5319942936582,-50.0
201009,2.4243333333333337,15.0,113.5046675951762,8.0,44.499111753573864,-3.2,4.0,30.98639132089841,1.6,42.0,309.27644741451707,126.0,13.0,94.08096415208423,52.0,25.0,76.7437510052718,100.0,57.0,354.65921914624425,57.0,34,246.88733353018523,64.59999999999998,35.0,235.03210225395543,97.99999999999994,34.0,158.6998539781711,238.0,5.0,40.673832205122636,17.5,22.0,206.6919728068518,74.80000000000003,6.0,59.96277709962775,48.0,11.0,75.07634342864392,66.0,14.0,117.75354966463571,98.0,12.0,87.85206080868043,88.80000000000003,4.0,33.115180973873905,20.0,1.0,9.39597315436242,7.0,0.0,0.0,0.0,1.0,3.4653465346534698,-5.0,0.0,0.0,0.0,2.0,18.69158878504672,-4.0,0.0,0.0,0.0,12.0,100.78732524583084,-48.0,8.0,60.07000437622969,-35.2,13.0,72.98665026766915,-65.0,2.0,9.6,-20.0
201010,2.42075,18.0,75.0579228739152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.15563298490128,3.0,3.0,14.22916569333195,12.0,26.0,90.09399904678324,104.0,30.0,190.6706815610273,30.0,32,168.84840593189296,60.79999999999997,36.0,142.46074736329652,100.79999999999994,21.0,112.98269460054328,147.0,9.0,48.14720697117414,31.5,3.0,21.22809193121694,10.2,0.0,0.0,0.0,5.0,33.51738108156992,30.0,0.0,0.0,0.0,2.0,8.76392059210071,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.27272727272726,-20.0,4.0,19.01522897456599,-8.0,6.0,29.06259652540428,-12.0,6.0,27.146951087453306,-12.0,3.0,13.77823069500785,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201011,2.4171666666666667,4.0,17.4637796185046,7.0,39.343931673612644,-2.8,11.0,97.90359455440544,4.4,7.0,53.821321297194956,21.0,1.0,4.29447852760736,4.0,0.0,0.0,0.0,6.0,47.8771797102322,6.0,10,51.72733681411272,19.0,10.0,53.252059700913584,28.000000000000004,2.0,7.857142857142861,14.0,2.0,8.90224828934506,7.0,5.0,44.30899693883629,17.0,1.0,3.77358490566038,8.0,0.0,0.0,0.0,9.0,63.702908227029845,63.0,3.0,22.79412701554164,22.200000000000006,4.0,38.47826846058384,20.0,1.0,9.59692898272553,7.0,0.0,0.0,0.0,8.0,75.90940732621993,-40.0,1.0,5.44090056285178,-2.0,0.0,0.0,0.0,2.0,4.777248733678809,-4.0,3.0,12.883435582822079,-12.0,2.0,5.5248618784530406,-8.8,4.0,19.176543011196262,-20.0,2.0,13.570310053241469,-20.0
201012,2.4135833333333334,17.0,148.35925133097808,3.0,17.658084643870247,-1.2000000000000002,2.0,16.353119066038403,0.8,2.0,13.851283869791642,6.0,0.0,0.0,0.0,3.0,29.38115923236515,12.0,32.0,241.98225089878883,32.0,16,86.5296626548338,30.399999999999995,13.0,69.96360954568969,36.4,13.0,74.49805733563608,91.0,1.0,12.3046875,3.5,4.0,33.78134296642585,13.6,0.0,0.0,0.0,1.0,7.60869565217391,6.0,0.0,0.0,0.0,5.0,43.22331271199506,37.0,0.0,0.0,0.0,6.0,39.82245251185246,42.0,5.0,16.926609191562058,-10.0,0.0,0.0,0.0,4.0,14.51390870034594,-8.0,2.0,10.884353741496598,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.709691819028134,-17.6,3.0,19.51219512195123,-15.0,2.0,16.950338933097544,-20.0
201101,2.41,18.0,83.91162429204483,3.0,11.099670694521448,-1.2000000000000002,0.0,0.0,0.0,7.0,48.867919071967776,21.0,0.0,0.0,0.0,7.0,16.95501730103804,28.0,25.0,90.54542695339008,25.0,10,49.324232478532686,19.0,9.0,42.55539467521213,25.200000000000006,10.0,51.488001660933904,70.0,0.0,0.0,0.0,13.0,109.7891933064952,44.19999999999999,0.0,0.0,0.0,7.0,35.75228881032668,42.0,0.0,0.0,0.0,1.0,6.7226890756302495,7.4,2.0,23.948557525199906,10.0,4.0,11.392405063291118,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.95522388059702,-4.0,0.0,0.0,0.0,2.0,9.20753487916954,-8.0,1.0,3.44353270407438,-4.4,14.0,71.55339858911623,-70.0,2.0,13.167795334838221,-20.0
201102,2.411,9.0,57.52248470920393,1.0,7.994579945799461,-0.4,3.0,30.074075407329197,1.2000000000000002,15.0,93.36841597005197,45.0,2.0,10.122113320855789,8.0,0.0,0.0,0.0,7.0,31.318852301556877,7.0,13,86.88988477802273,24.7,10.0,54.43414458614203,28.000000000000004,3.0,19.900300232255148,21.0,0.0,0.0,0.0,12.0,91.79283511642565,40.79999999999999,0.0,0.0,0.0,3.0,27.824658069430733,18.0,5.0,34.246575342465746,35.0,1.0,7.22477064220183,7.4,0.0,0.0,0.0,1.0,9.892729439809301,7.0,0.0,0.0,0.0,1.0,7.994579945799461,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.88938510974348,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.196850393700791,-15.0,1.0,2.734375,-10.0
201103,2.412,3.0,30.28076125871496,0.0,0.0,0.0,1.0,8.36431226765799,0.4,6.0,44.87036899452522,18.0,10.0,62.498015882806385,40.0,10.0,55.56199034424698,40.0,6.0,43.035257723440495,6.0,8,46.478297134733154,15.2,14.0,66.83042527613901,39.2,20.0,145.5502063369315,140.0,3.0,28.217821782178234,10.5,22.0,188.02986923915276,74.79999999999998,27.0,146.01192229009519,216.0,4.0,31.44958530066853,24.0,1.0,7.56013745704467,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.839779005524859,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.34920634920634,-20.0
201104,2.4130000000000003,5.0,30.73846608418983,1.0,5.882352941176469,-0.4,0.0,0.0,0.0,5.0,35.03463897981609,15.0,0.0,0.0,0.0,1.0,5.882352941176469,4.0,29.0,163.6547474220341,29.0,1,9.71128608923885,1.9,0.0,0.0,0.0,4.0,22.7626000942063,28.0,0.0,0.0,0.0,4.0,28.242633805492396,13.6,0.0,0.0,0.0,2.0,11.398963730569939,12.0,1.0,9.71128608923885,7.0,1.0,9.71128608923885,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.67289719626168,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.00934579439252,-15.0,0.0,0.0,0.0
201105,2.414,9.0,41.60716747243955,0.0,0.0,0.0,3.0,18.57142857142857,1.2000000000000002,2.0,12.80788177339902,6.0,0.0,0.0,0.0,16.0,117.6788124156545,64.0,9.0,87.70438194898627,9.0,6,27.131817261220352,11.4,6.0,27.131817261220352,16.8,2.0,16.94570135746607,14.0,0.0,0.0,0.0,5.0,22.769699453551922,17.0,6.0,49.420882062843454,48.0,0.0,0.0,0.0,2.0,11.715481171548118,14.0,2.0,12.31805035323123,14.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.709851551956811,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.228038289106999,-8.0,2.0,13.07692307692308,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.501542562611274,-50.0
201106,2.415,17.0,117.08057039533495,9.0,57.78205028634721,-3.6,3.0,14.669376338446753,1.2000000000000002,1.0,3.5123966942148797,3.0,3.0,21.138211382113827,12.0,17.0,117.49335001470708,68.0,21.0,145.79638331179268,21.0,3,23.285828132600546,5.699999999999998,6.0,41.2335721506774,16.8,3.0,27.76937104721993,21.0,0.0,0.0,0.0,10.0,84.50124410946258,33.99999999999999,0.0,0.0,0.0,2.0,10.04784688995216,12.0,0.0,0.0,0.0,5.0,36.76443460616122,37.0,0.0,0.0,0.0,1.0,6.94444444444444,7.0,1.0,1.8796992481203,-2.0,0.0,0.0,0.0,3.0,11.84294984389528,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.23976608187129,-43.99999999999999,1.0,11.2676056338028,-5.0,0.0,0.0,0.0
201107,2.4160000000000004,10.0,75.14146305397402,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.090328056612265,12.0,2.0,14.857093663911849,8.0,1.0,3.68421052631579,4.0,9.0,35.343066835243455,9.0,2,6.9693406781178,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.512095350935938,7.0,10.0,82.16188985042547,34.0,0.0,0.0,0.0,6.0,35.95289665968133,36.0,0.0,0.0,0.0,3.0,25.263699511191135,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.845103533647013,-25.0,0.0,0.0,0.0,2.0,6.9693406781178,-4.0,4.0,13.775706059775159,-8.0,2.0,12.08333333333334,-8.0,0.0,0.0,0.0,2.0,14.857093663911849,-10.0,6.0,26.35779685227013,-60.0
201108,2.4170000000000003,10.0,41.3692216770139,4.0,23.05747126436782,-1.6,1.0,3.8834951456310693,0.4,18.0,80.53389605708091,54.0,0.0,0.0,0.0,43.0,206.05673720291944,172.0,10.0,78.44983723792016,10.0,18,87.36139484252695,34.19999999999999,18.0,86.57726008658749,50.399999999999984,5.0,31.677778940297106,35.0,2.0,15.466551823140971,7.0,19.0,154.18897418695573,64.59999999999998,0.0,0.0,0.0,5.0,39.78967243550977,30.0,3.0,38.1697279539006,21.0,2.0,18.3711930558232,14.8,2.0,17.5702211218304,10.0,1.0,5.501392757660169,7.0,0.0,0.0,0.0,3.0,15.01655111065017,-15.0,2.0,11.33333333333334,-4.0,0.0,0.0,0.0,4.0,9.05843561806866,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5519125683060198,-10.0,9.0,37.596541013065725,-90.0
201109,2.418,30.0,205.1833250412456,0.0,0.0,0.0,7.0,31.132466332481226,2.8,72.0,631.4028305024698,216.0,21.0,135.03492011395014,84.0,18.0,93.70260168568804,72.0,26.0,111.02475474204272,26.0,41,184.56448151421193,77.9,45.0,211.54950777678212,125.99999999999993,6.0,31.83431265387226,42.0,12.0,79.18486505648609,42.0,34.0,220.73311515911803,115.60000000000004,5.0,26.166882761773575,40.0,2.0,21.04555582880843,12.0,4.0,28.093645484949842,28.0,1.0,6.91144708423326,7.4,4.0,18.03601620124059,20.0,13.0,50.8498085311137,91.0,0.0,0.0,0.0,2.0,10.50074811029284,-10.0,9.0,53.57505015985093,-18.0,7.0,63.66660383719913,-14.0,0.0,0.0,0.0,3.0,14.978972194284992,-12.0,0.0,0.0,0.0,17.0,85.7184049425767,-85.0,12.0,63.28648975434263,-120.0
201110,2.419,13.0,70.64482600339258,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.11748865052723,12.0,3.0,15.903491742911598,12.0,4.0,16.62362745308516,16.0,18.0,85.04741707428289,18.0,4,18.95114548391573,7.6,4.0,21.96806914446964,11.2,8.0,47.19874893096838,56.0,0.0,0.0,0.0,4.0,58.3564356435645,13.6,0.0,0.0,0.0,1.0,7.60233918128655,6.0,2.0,15.2046783625731,14.0,1.0,6.47321428571429,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.28367466743463,-6.0,0.0,0.0,0.0,1.0,1.89681335356601,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.79362670713202,-8.0,1.0,4.4609665427509295,-4.4,8.0,33.72773295254777,-40.0,3.0,24.737924953463317,-30.0
201111,2.42,8.0,38.77174270726804,0.0,0.0,0.0,5.0,51.577243867281894,2.0,6.0,32.410790944731396,18.0,0.0,0.0,0.0,23.0,86.34528937825,92.0,25.0,126.14842528898792,25.0,7,44.37707972299945,13.3,8.0,47.22554917059298,22.4,0.0,0.0,0.0,4.0,35.885009678113114,14.0,6.0,56.12973366430874,20.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.160332620420508,21.0,6.0,62.220887540708524,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.059832107222439,-4.0,2.0,8.020050125313281,-8.0,1.0,8.75331564986737,-4.4,1.0,4.0100250626566405,-5.0,1.0,4.112554112554109,-10.0
201112,2.4210000000000003,75.0,310.8482609164059,9.0,47.87044755181349,-3.6,11.0,32.55008532331539,4.4,44.0,183.7669493153936,132.0,1.0,3.6231884057971,4.0,8.0,43.12458618888571,32.0,78.0,431.16642371561966,78.0,40,154.08164908321532,76.0,37.0,146.5055753933139,103.59999999999994,25.0,134.28693477792405,175.0,0.0,0.0,0.0,14.0,83.0342669991547,47.59999999999999,3.0,31.059635375302182,24.0,7.0,52.998501860563294,42.0,6.0,24.8698612856938,42.0,0.0,0.0,0.0,16.0,22.62198613177209,80.0,4.0,14.91386720497232,28.0,9.0,20.01387365347569,-18.0,1.0,1.2158054711246202,-5.0,10.0,24.311101551335803,-20.0,20.0,78.38109936465628,-40.0,13.0,48.914625191501294,-26.0,15.0,60.65050889382861,-60.0,5.0,27.41040563329354,-22.0,35.0,116.37442638598921,-175.0,105.0,361.8276305665637,-1050.0
201201,2.4219999999999997,59.0,327.9896146105787,17.0,103.48187929789923,-6.8000000000000025,10.0,73.00031780109299,4.0,35.0,224.72718397268318,105.0,13.0,145.49652420792958,52.0,12.0,84.61015448986161,48.0,41.0,212.96690509381855,41.0,50,225.57211215212357,95.00000000000004,43.0,164.73275645025538,120.39999999999992,25.0,153.6800656032461,175.0,2.0,14.620651228896348,7.0,26.0,162.32233115358932,88.40000000000002,0.0,0.0,0.0,10.0,40.75535599184513,60.0,3.0,18.01697833902299,21.0,2.0,10.75949367088608,14.8,18.0,48.57277305350722,90.0,2.0,15.384615384615381,14.0,7.0,40.95550218201527,-14.0,10.0,88.41243795467683,-50.0,3.0,21.2488933038243,-6.0,6.0,36.38055735550414,-12.0,15.0,70.24726220348786,-30.0,20.0,96.44490133783816,-80.0,7.0,31.085907241153897,-30.8,7.0,18.88773388773388,-35.0,44.0,172.4287783337046,-440.0
201202,2.418166666666667,0.0,0.0,0.0,0.0,0.0,3.0,18.71527686640945,1.2000000000000002,1.0,3.4986319847108,3.0,8.0,58.53572849291398,32.0,7.0,57.796538100885954,28.0,3.0,8.254563801978493,3.0,4,17.699112050721077,7.6,3.0,15.14655949816853,8.399999999999999,2.0,19.087899676753512,14.0,0.0,0.0,0.0,4.0,28.349739364492265,13.6,10.0,33.70720134830634,80.0,0.0,0.0,0.0,3.0,31.16484184914846,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.27517195014738,28.0,2.0,12.53561253561254,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.98345153664302,-4.0,0.0,0.0,0.0,1.0,7.526881720430111,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.283727629820962,-40.0
201203,2.414333333333333,58.0,280.4625188362793,6.0,30.99203596773178,-2.4,9.0,57.85636803797881,3.6,67.0,389.7252585794437,201.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.272251308900533,3.0,46,250.06174209930373,87.40000000000003,48.0,254.26462974014225,134.39999999999995,15.0,78.63990604381834,105.0,7.0,33.29975753128654,24.5,46.0,332.51601948986803,156.4000000000001,0.0,0.0,0.0,8.0,42.38584174014065,48.0,3.0,15.20694936905338,21.0,6.0,37.625570650502546,44.4,2.0,0.0,10.0,5.0,44.074312470263244,35.0,9.0,44.59625047551189,-18.0,8.0,75.49636257488237,-40.0,27.0,130.14520460736688,-54.0,4.0,21.4270212476352,-8.0,9.0,48.26962420398112,-18.0,11.0,46.82535035757062,-44.0,0.0,0.0,0.0,10.0,44.794557737632154,-50.0,21.0,113.58555854777651,-210.0
201204,2.4105,253.0,1180.8091016877427,45.0,230.21870452482185,-18.000000000000004,59.0,249.73766693223226,23.59999999999999,239.0,1222.7221214716228,717.0,64.0,323.82584946788245,256.0,286.0,1273.1131520325498,1144.0,275.0,1333.0675059353152,275.0,114,521.6068498334549,216.60000000000028,118.0,529.2467182224046,330.4000000000005,157.0,698.6908304424909,1099.0,125.0,688.6419420116823,437.5,76.0,424.0941044864341,258.40000000000026,54.0,267.40510696711533,432.0,74.0,321.02106227219133,444.0,36.0,159.48026050234,252.0,3.0,14.187899013205,22.200000000000006,38.0,170.77588525522214,190.0,73.0,350.2632424984283,511.0,5.0,11.74758386441627,-10.0,23.0,149.10889455363449,-115.0,23.0,108.17475159391016,-46.0,306.0,1581.6245752455607,-612.0,82.0,383.25193421468384,-164.0,122.0,649.5578148838129,-488.0,53.0,183.46363315857482,-233.2000000000002,141.0,541.4653855545047,-705.0,46.0,147.5443521587918,-460.0
